_id,id,description,company,deleted,deletedAt,updatedAt,createdAt,__v
65e723c0d3ddf3ae55b126e3,14789,BR014789 - LASA BETIM,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e4,14790,BR014790 - LASA RESENDE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e5,14791,BR014791 - BALL FOOD FRUTAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e6,14792,BR014792 - CAIO INDUSCAR RETAIL BOTU,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e7,14793,BR014793 - TENNECO ARARAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e8,14794,BR014794 - TENNECO SANTO ANDRE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126e9,14795,BR014795 - TENNECO MANAUS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ea,14796,BR014796 - N.INCENTIVADO-14795,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126eb,14797,BR014797 - KSPG NOVA ODESSA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ec,14798,BR014798 - NETSHOES MAGALU CD EXTREMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ed,14799,BR014799 - MULTILASER EXTREMA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ee,14800,BR014800 - GLP GUARULHOS 2 FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ef,14801,BR014801 - MAGALU GRU,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f0,14802,BR014802 - EPA FOOD MANAUS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f1,14803,BR014803 - N.INCENTIVADO-14802,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f2,14804,BR014804 - KLABIN PUMA 2 FOOD OBRA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f3,14805,BR014805 - KLABIN PUMA 2 FOOD RESID,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f4,14806,BR014806 - KLABIN PUMA 2 RETAIL OBRA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f5,14807,BR014807 - KLABIN PUMA 2 RETAIL RES 1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f6,14808,BR014808 - MELI GOV CELSO RAMOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f7,14809,BR014809 - SANTOS BRASIL FOOD CLIA SANTOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f8,14810,BR014810 - SANTOS BRASIL FOOD TEV TECON GUARUJA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126f9,14811,BR014811 - SANTOS BRASIL FOOD CLIA GUARUJA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126fa,14812,BR014812 - SANTOS BRASIL FOOD CD SBC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126fb,14813,BR014813 - EMS BRASILIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126fc,14814,BR014814 - EMS HORTOANDIA FABRICA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126fd,14815,BR014815 - EMS CRECHE HORTOLANDIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126fe,14816,BR014816 - NOVAMED MANAUS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b126ff,14817,BR014817 - N.INCENTIVADO-14816,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12700,14818,BR014818 - SNELLOG JAGUARIUNA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12701,14819,BR014819 - LACHONETE HORTOLANDIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12702,14820,BR014820 - TECHNIPFMC TECHCENTER,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12703,14821,BR014821 - CSN PRADA UBERLANDIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12704,14822,BR014822 - COND PROLOGIS CAJAMAR III FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12705,14823,BR014823 - SOBRAER SONACA SJC FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12706,14824,BR014824 - MAGALU CD BELEM FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12707,14825,BR014825 - HI ETIQUETAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12708,14826,BR014826 - BRESCO CANOAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12709,14827,BR014827 - J&J SAO PAULO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270a,14828,BR014828 - TERNIUM BRASIL RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270b,14829,BR014829 - SEADRIL MACAE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270c,14830,BR014830 - CTM SP FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270d,14831,BR014831 - CTC PIRACICABA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270e,14832,BR014832 - SEADRIL MACAE JARAGUA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1270f,14833,BR014833 - SWISS CORREA DE ARAUJO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12710,14834,BR014834 - SWISS SORIMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12711,14835,BR014835 - CHEMSON RIO CLARO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12712,14836,BR014836 - ELEVA BOTAFOGO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12713,14837,BR014837 - ELEVA BOTAFOGO RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12714,14838,BR014838 - ECOSAPUCAI RIO DE JANEIRO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12715,14839,BR014839 - ML RC01 ANHANGUERA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12716,14840,BR014840 - CONTINUUM CURITIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12717,14841,BR014841 - UNIMED SALTO ITU FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12718,14842,BR014842 - MCCAIN ARAXA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12719,14843,BR014843 - KATRIUM HONORIO GURGEL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271a,14844,BR014844 - KLABIN PUMA 2 RETAIL RES 2,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271b,14845,BR014845 - COL MATER AMABILIS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271c,14846,BR014846 - COLEGIO PAULO FREIRE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271d,14847,BR014847 - AIR LIQUIDE FOOD SAO PAULO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271e,14848,BR014848 - BRASKEM RJ PP5 FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1271f,14849,BR014849 - BRASKEM RJ Q4 FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12720,14850,BR014850 - PROLOGIS II CAJAMAR RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12721,14851,BR014851 - AUTOGLASS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12722,14852,BR014852 - MEGA CURITIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12723,14853,BR014853 - SCHULZ COSTA E SILVA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12724,14854,BR014854 - DEICMAR BK SANTOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12725,14855,BR014855 - ULTRAGAZ MIRAMAR FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12726,14856,BR014856 - CMPC PROJ BIO GUAIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12727,14857,BR014857 - CMPC PRO BIO GUAIBA RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12728,14858,BR014858 - BANDEIRAS VOTORANTIM FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12729,14859,BR014859 - VEDACIT ITATIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272a,14860,BR014860 - BBS CARAZINHO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272b,14861,BR014861 - SAO CAMILO PONTA GROSSA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272c,14862,BR014862 - SIMEC CARIACICA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272d,14863,BR014863 - REPINHO GUARAPUAVA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272e,14864,BR014864 - VOTORANTIM MANAUS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1272f,14865,BR014865 - N.INCENTIVADO-14864,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12730,14866,BR014866 - HOSP S JOANA RECIFE RC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12731,14867,BR014867 - ARTIVINCO ITATIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12732,14868,BR014868 - GRAMMER ATIBAIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12733,14869,BR014869 - BENTELER SAO CAETANO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12734,14870,BR014870 - COLEGIO BANDEIRANTES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12735,14871,BR014871 - LUIZA BARCELOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12736,14872,BR014872 - MAQUIRA MARINGA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12737,14873,BR014873 - NEWPORT GOIANIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12738,14874,BR014874 - TRACBEL ITAITINGA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12739,14875,BR014875 - TPC MURICI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273a,14876,BR014876 - CROWN UBERABA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273b,14877,BR014877 - LEAR LAVRAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273c,14878,BR014878 - TRAMONTINA C BARBOSA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273d,14879,BR014879 - DEGRADE AVARE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273e,14880,BR014880 - ARYZTA JAGUARIUNA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1273f,14881,BR014881 - ARYZTA JUIZ DE FORA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12740,14882,BR014882 - ARYZTA SANTO AMARO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12741,14883,BR014883 - ARYZTA OSASCO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12742,14884,BR014884 - FTO SAO LUIS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12743,14885,BR014885 - FTO PORTO NACIONAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12744,14886,BR014886 - PECCIN ERECHIM FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12745,14887,BR014887 - PLA CANOAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12746,14888,BR014888 - RVB MATRIZ,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12747,14889,BR014889 - RVB FILIAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12748,14890,BR014890 - HOSP PLACIBOTAFOGO RJ FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12749,14891,BR014891 - MHWIRTH MACAE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274a,14892,BR014892 - UNIMIL FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274b,14893,BR014893 - BRASCABOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274c,14894,BR014894 - TEXTIL CRISTINA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274d,14895,BR014895 - MALTERIA TAUBATE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274e,14896,BR014896 - WEST CARINA OFFSHORE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1274f,14897,BR014897 - NICE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12750,14898,BR014898 - CONDOMINIO DCC CAJAMAR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12751,14899,BR014899 - GRANOL BEBEDOURO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12752,14900,BR014900 - ELUX COP FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12753,14901,BR014901 - COMPONEL FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12754,14902,BR014902 - N.INCENTIVADO-14901,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12755,14903,BR014903 - HOSPITAL PORTO SEGURO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12756,14904,BR014904 - FRUT VASSOLER P FUNDO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12757,14905,BR014905 - IBM SP RETAIL CAFETERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12758,14906,BR014906 - FERRERO DO BRASIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12759,14907,BR014907 - CBS CARGILL RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275a,14908,BR014908 - CARGILL ITUMBIARA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275b,14909,BR014909 - DCC CAJAMAR NO PONTO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275c,14910,BR014910 - IBM SP RESTAURANTE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275d,14911,BR014911 - MARS MW FOOD BAH,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275e,14912,BR014912 - CARGILL RIO VERDE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1275f,14913,BR014913 - F&F FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12760,14914,BR014914 - BMB PORTO REAL FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12761,14915,BR014915 - FORTLEV SERRA RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12762,14916,BR014916 - ATVOS AGUA EMENDADA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12763,14917,BR014917 - ATVOS ALTO TAQUARI FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12764,14918,BR014918 - ATVOS MORRO VERMELHO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12765,14919,BR014919 - HERINGER ROSARIO CATETE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12766,14920,BR014920 - HERINGER CANDEIAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12767,14921,BR014921 - TECNAUT FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12768,14922,BR014922 - RETAIL ICON,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12769,14923,BR014923 - FOCUS TEXTIL FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276a,14924,BR014924 - CAFETERIA MINA OESTE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276b,14925,BR014925 - KIMBERLY CLARK CAMACAR LCH,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276c,14926,BR014926 - KIMBERLY CLARK MOGI LCH,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276d,14927,BR014927 - KIMBERLY CLARK SUZANO LCH,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276e,14928,BR014928 - MARS PETRC FOOD RCD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1276f,14929,BR014929 - FRIGO ESTRELA DOESTE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12770,14930,BR014930 - FRIGOESTRELA FAZENDA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12771,14931,BR014931 - FRIGO RONDONOPOLIS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12772,14932,BR014932 - FRIGOESTRELA RS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12773,14933,BR014933 - FRIGOESTRELA TUPA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12774,14934,BR014934 - FRIGOESTRELA VALINHOS CD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12775,14935,BR014935 - CROWN RIO VERDE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12776,14936,BR014936 - TENARIS EQUIPAMENTOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12777,14937,BR014937 - TENARIS TUBOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12778,14938,BR014938 - JUMIL BATATAIS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12779,14939,BR014939 - HOSP PLACI BARRA RJ FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277a,14940,BR014940 - WEST JUPITER OFFSHORE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277b,14941,BR014941 - CROWN TERESINA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277c,14942,BR014942 - NADIR FIGUEIREDO RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277d,14943,BR014943 - NADIR FIGUEIREDO SUZANO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277e,14944,BR014944 - SAE TOWERS BETIM FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1277f,14945,BR014945 - NEO STEEL BICAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12780,14946,BR014946 - NEO STEEL ARACARIGUAMA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12781,14947,BR014947 - NEO RODAS VINHEDO FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12782,14948,BR014948 - OWB ITUPEVA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12783,14949,BR014949 - GOODYEAR AMERICANA RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12784,14950,BR014950 - AKZO SANTO ANDRE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12785,14951,BR014951 - FIAT NOVA LIMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12786,14952,BR014952 - GUARARAPES FOOD CACADOR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12787,14953,BR014953 - GUARARAPES FOOD PALMAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12788,14954,BR014954 - GUARARAPES SANTA CECILIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12789,14955,BR014955 - GATEADOS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278a,14956,BR014956 - YARA RONDONOPOLIS R001,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278b,14957,BR014957 - YARA RONDONOPOLIS R004,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278c,14958,BR014958 - CATION LIMEIRA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278d,14959,BR014959 - ENAEX QUATRO BARRAS RETAIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278e,14960,BR014960 - PROLOGIS CASTELO 41 FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1278f,14961,BR014961 - SEKALOG ARAQUARI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12790,14962,BR014962 - PROLEC CANOAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12791,14963,BR014963 - AGROSB SANT ARAGUAIA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12792,14964,BR014964 - LM WIND SUAPE PE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12793,14965,BR014965 - ADELBRAS CCL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12794,14966,BR014966 - ATLAS LONDRINA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12795,14967,BR014967 - BYTEDANCE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12796,14968,BR014968 - NOVO NORDISK FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12797,14969,BR014969 - DSM CAMPINAS FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12798,14970,BR014970 - CLARIANT VDC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b12799,14971,BR014971 - MSD SPOT,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279a,14972,BR014972 - HYUNDAI HEAVY INDUSTRIES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279b,14973,BR014973 - SYNGENTA FOOD FORMOSA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279c,14974,BR014974 - SYNGENTA FOOD ITUIUTABA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279d,14975,BR014975 - SYNGENTA MATAO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279e,14976,BR014976 - INDUTAR IBIRUBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b1279f,14977,BR014977 - GSK PHARMA RJ NEW LAB,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a0,14978,BR014978 - AMBEV AGUAS CLARAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a1,14979,BR014979 - FMC MATRIZ,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a2,14980,BR014980 - FMC MACAE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a3,14981,BR014981 - TECHNIPFMC TECHCENTER,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a4,14982,BR014982 - NG METALURGICA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a5,14983,BR014983 - FACCHINI INDUSTRIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a6,14984,BR014984 - FACCHINI IMPLEMENTOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a7,14985,BR014985 - FACCHINI NOVA PLANTA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a8,14986,BR014986 - REFORPAN CAMPINA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127a9,14987,BR014987 - REFORPAN PIRAQUARA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127aa,14988,BR014988 - LD CELULOSE FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127ab,14989,BR014989 - BRASKEM SP IN FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b127ac,14990,BR014990 - BRASKEM SP CK FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
